timestamp_iso,trial_index,brand,target,prime_time_s,target_time_s,resp_window_s,resp_key,rt_ms_from_target
2025-11-14T07:31:46.513,67,instagram,ფანჯარა,0.16,0.16,1.5,right,997.54
2025-11-14T07:31:49.411,68,instagram,დასაქმება,0.16,0.16,1.5,left,1045.34
2025-11-14T07:31:52.326,69,instagram,ინფლუენსერი,0.16,0.16,1.5,right,780.36
2025-11-14T07:31:55.224,70,instagram,ბალიში,0.16,0.16,1.5,left,1061.44
2025-11-14T07:31:58.138,71,instagram,კარიერა,0.16,0.16,1.5,left,1647.8
2025-11-14T07:32:01.052,72,instagram,სელფი,0.16,0.16,1.5,right,945.77
2025-11-14T07:32:03.966,73,instagram,მოგონებები,0.16,0.16,1.5,right,1279.76
2025-11-14T07:32:06.879,74,instagram,მოგზაურობა,0.16,0.16,1.5,right,1111.77
2025-11-14T07:32:09.795,75,instagram,გართობა,0.16,0.16,1.5,right,1429.98
2025-11-14T07:32:12.708,76,instagram,აგური,0.16,0.16,1.5,left,765.0
2025-11-14T07:32:15.655,77,linkedin,სამსახური,0.16,0.16,1.5,right,1030.81
2025-11-14T07:32:18.586,78,linkedin,სელფი,0.16,0.16,1.5,left,1032.15
2025-11-14T07:32:21.501,79,instagram,მოგონებები,0.16,0.16,1.5,right,714.14
2025-11-14T07:32:36.803,80,instagram,ესთეტიური,0.16,0.16,1.5,right,1411.49
2025-11-14T07:32:39.718,81,instagram,ინფლუენსერი,0.16,0.16,1.5,right,778.55
2025-11-14T07:32:42.665,82,linkedin,გართობა,0.16,0.16,1.5,left,878.25
2025-11-14T07:32:45.596,83,linkedin,სელფი,0.16,0.16,1.5,left,912.57
2025-11-14T07:32:48.526,84,linkedin,მიზანი,0.16,0.16,1.5,right,781.32
2025-11-14T07:32:51.457,85,linkedin,ნეთვორქინგი,0.16,0.16,1.5,right,728.72
2025-11-14T07:32:54.371,86,instagram,დერეფანი,0.16,0.16,1.5,left,698.71
2025-11-14T07:32:57.286,87,instagram,ლაქტოზა,0.16,0.16,1.5,left,797.51
2025-11-14T07:33:00.216,88,linkedin,სამსახური,0.16,0.16,1.5,right,778.85
2025-11-14T07:33:03.148,89,linkedin,დასაქმება,0.16,0.16,1.5,right,1546.71
2025-11-14T07:33:06.046,90,instagram,ესთეტიური,0.16,0.16,1.5,right,1110.87
2025-11-14T07:33:08.959,91,instagram,პროფესიონალები,0.16,0.16,1.5,left,1380.06
2025-11-14T07:33:11.890,92,linkedin,მთები,0.16,0.16,1.5,left,814.3
2025-11-14T07:33:14.788,93,instagram,ინდუსტრია,0.16,0.16,1.5,left,815.74
2025-11-14T07:33:17.701,94,instagram,ვიოლინო,0.16,0.16,1.5,left,595.13
2025-11-14T07:33:20.633,95,linkedin,ფოტოები,0.16,0.16,1.5,left,1145.45
2025-11-14T07:33:23.545,96,instagram,სანთელი,0.16,0.16,1.5,left,946.3
2025-11-14T07:33:26.476,97,linkedin,დერეფანი,0.16,0.16,1.5,right,1179.17
2025-11-14T07:33:29.409,98,linkedin,კარიერა,0.16,0.16,1.5,right,796.64
2025-11-14T07:33:32.307,99,instagram,სელფი,0.16,0.16,1.5,right,798.15
2025-11-14T07:33:35.220,100,instagram,ესთეტიური,0.16,0.16,1.5,right,746.91
2025-11-14T07:33:38.150,101,linkedin,მიზანი,0.16,0.16,1.5,right,630.17
2025-11-14T07:33:41.064,102,instagram,დერეფანი,0.16,0.16,1.5,left,1363.66
2025-11-14T07:33:43.978,103,instagram,სანთელი,0.16,0.16,1.5,left,711.55
2025-11-14T07:33:46.893,104,instagram,მიზანი,0.16,0.16,1.5,left,1630.06
2025-11-14T07:33:49.808,105,instagram,დასაქმება,0.16,0.16,1.5,left,1011.02
2025-11-14T07:33:52.755,106,linkedin,ნეთვორქინგი,0.16,0.16,1.5,right,1263.17
2025-11-14T07:33:55.669,107,linkedin,აგური,0.16,0.16,1.5,,
2025-11-14T07:33:58.583,108,linkedin,დერეფანი,0.16,0.16,1.5,right,1080.48
2025-11-14T07:34:01.480,109,instagram,გართობა,0.16,0.16,1.5,,
2025-11-14T07:34:04.427,110,linkedin,დასაქმება,0.16,0.16,1.5,right,1047.24
2025-11-14T07:34:07.342,111,instagram,სანთელი,0.16,0.16,1.5,left,830.15
2025-11-14T07:34:10.289,112,linkedin,შესაძლებლობა,0.16,0.16,1.5,right,797.25
2025-11-14T07:34:13.219,113,linkedin,რეზიუმე,0.16,0.16,1.5,right,895.03
2025-11-14T07:34:16.133,114,instagram,მოგზაურობა,0.16,0.16,1.5,right,1029.12
2025-11-14T07:34:19.050,115,instagram,ფოტოები,0.16,0.16,1.5,right,1497.16
2025-11-14T07:34:21.946,116,instagram,აგური,0.16,0.16,1.5,left,963.02
2025-11-14T07:34:24.876,117,linkedin,ფანჯარა,0.16,0.16,1.5,left,1547.27
2025-11-14T07:34:27.791,118,linkedin,მოგზაურობა,0.16,0.16,1.5,left,1397.84
2025-11-14T07:34:30.721,119,linkedin,მიზანი,0.16,0.16,1.5,,
2025-11-14T07:34:33.652,120,linkedin,შესაძლებლობა,0.16,0.16,1.5,right,813.69
2025-11-14T07:34:36.566,121,instagram,ლაქტოზა,0.16,0.16,1.5,left,762.68
2025-11-14T07:34:39.480,122,instagram,ესთეტიური,0.16,0.16,1.5,,
2025-11-14T07:34:42.394,123,instagram,პროფესიონალები,0.16,0.16,1.5,right,629.5
2025-11-14T07:34:45.325,124,linkedin,მიზანი,0.16,0.16,1.5,right,696.86
2025-11-14T07:34:48.239,125,instagram,ლაქტოზა,0.16,0.16,1.5,left,664.28
2025-11-14T07:34:51.170,126,linkedin,მთები,0.16,0.16,1.5,left,981.28
2025-11-14T07:34:54.084,127,instagram,მოგზაურობა,0.16,0.16,1.5,right,779.74
2025-11-14T07:34:56.998,128,instagram,უნარები,0.16,0.16,1.5,right,798.46
2025-11-14T07:34:59.930,129,linkedin,ლაქტოზა,0.16,0.16,1.5,left,662.67
2025-11-14T07:35:02.844,130,instagram,ლაქტოზა,0.16,0.16,1.5,left,698.8
2025-11-14T07:35:05.757,131,instagram,სამსახური,0.16,0.16,1.5,left,914.37
2025-11-14T07:35:08.671,132,linkedin,ინფლუენსერი,0.16,0.16,1.5,right,1330.92
2025-11-14T07:35:11.602,133,linkedin,ვიოლინო,0.16,0.16,1.5,left,648.02
2025-11-14T07:35:14.533,134,linkedin,ფანჯარა,0.16,0.16,1.5,right,1029.22
2025-11-14T07:35:17.463,135,linkedin,კარიერა,0.16,0.16,1.5,right,748.17
2025-11-14T07:35:20.362,136,instagram,გართობა,0.16,0.16,1.5,,
2025-11-14T07:35:23.293,137,linkedin,ფანჯარა,0.16,0.16,1.5,right,1280.94
2025-11-14T07:35:26.190,138,instagram,აგური,0.16,0.16,1.5,left,830.62
2025-11-14T07:35:29.120,139,linkedin,კარიერა,0.16,0.16,1.5,right,1045.69
2025-11-14T07:35:32.050,140,linkedin,ბალიში,0.16,0.16,1.5,left,1247.46
2025-11-14T07:35:34.981,141,linkedin,გაზიარება,0.16,0.16,1.5,right,1463.08
2025-11-14T07:35:37.912,142,linkedin,წიგნი,0.16,0.16,1.5,right,1578.12
2025-11-14T07:35:40.827,143,instagram,დასაქმება,0.16,0.16,1.5,left,728.7
2025-11-14T07:35:43.775,144,linkedin,სანთელი,0.16,0.16,1.5,left,1180.71
2025-11-14T07:35:46.706,145,linkedin,ბალიში,0.16,0.16,1.5,left,731.75
2025-11-14T07:35:49.635,146,linkedin,სთორი,0.16,0.16,1.5,left,1247.4
2025-11-14T07:35:52.548,147,instagram,ფანჯარა,0.16,0.16,1.5,right,1062.48
2025-11-14T07:35:55.496,148,linkedin,დერეფანი,0.16,0.16,1.5,right,679.75
2025-11-14T07:35:58.429,149,linkedin,მექსიკა,0.16,0.16,1.5,left,860.99
2025-11-14T07:36:01.357,150,linkedin,დასაქმება,0.16,0.16,1.5,right,1196.31
2025-11-14T07:36:04.273,151,instagram,გაზიარება,0.16,0.16,1.5,right,730.0
2025-11-14T07:36:07.172,152,instagram,წიგნი,0.16,0.16,1.5,right,846.47
2025-11-14T07:36:10.068,153,instagram,სთორი,0.16,0.16,1.5,right,1529.52
2025-11-14T07:36:12.966,154,instagram,მოგზაურობა,0.16,0.16,1.5,right,647.04
2025-11-14T07:36:15.880,155,instagram,ფანჯარა,0.16,0.16,1.5,right,863.36
2025-11-14T07:36:18.795,156,linkedin,მოგონებები,0.16,0.16,1.5,left,1246.76
2025-11-14T07:36:21.709,157,linkedin,ინსპირაცია,0.16,0.16,1.5,right,963.0
2025-11-14T07:36:24.621,158,instagram,ვიოლინო,0.16,0.16,1.5,left,630.84
2025-11-14T07:36:27.535,159,instagram,ვიოლინო,0.16,0.16,1.5,left,797.69
2025-11-14T07:37:49.898,160,instagram,შესაძლებლობა,0.16,0.16,1.5,right,1396.84
2025-11-14T07:37:52.812,161,instagram,ნეთვორქინგი,0.16,0.16,1.5,left,1563.15
2025-11-14T07:37:55.758,162,linkedin,დასაქმება,0.16,0.16,1.5,right,529.46
2025-11-14T07:37:58.691,163,linkedin,ვიოლინო,0.16,0.16,1.5,left,996.22
2025-11-14T07:38:01.620,164,linkedin,ინდუსტრია,0.16,0.16,1.5,right,629.23
2025-11-14T07:38:04.534,165,instagram,სთორი,0.16,0.16,1.5,right,530.27
2025-11-14T07:38:07.466,166,linkedin,რეზიუმე,0.16,0.16,1.5,right,697.15
2025-11-14T07:38:10.396,167,linkedin,სელფი,0.16,0.16,1.5,left,731.95
2025-11-14T07:38:13.326,168,linkedin,რეზიუმე,0.16,0.16,1.5,right,664.13
2025-11-14T07:38:16.257,169,linkedin,შესაძლებლობა,0.16,0.16,1.5,right,694.94
2025-11-14T07:38:19.173,170,linkedin,ინფლუენსერი,0.16,0.16,1.5,right,1147.41
2025-11-14T07:38:22.102,171,linkedin,ინსპირაცია,0.16,0.16,1.5,right,946.34
2025-11-14T07:38:25.000,172,instagram,გაზიარება,0.16,0.16,1.5,right,712.11
2025-11-14T07:38:27.947,173,linkedin,ინსპირაცია,0.16,0.16,1.5,right,980.06
2025-11-14T07:38:30.877,174,linkedin,ფანჯარა,0.16,0.16,1.5,right,1164.41
2025-11-14T07:38:33.792,175,instagram,სანთელი,0.16,0.16,1.5,left,713.39
2025-11-14T07:38:36.724,176,linkedin,პროფესიონალები,0.16,0.16,1.5,right,845.91
2025-11-14T07:38:39.653,177,linkedin,პროფესიონალები,0.16,0.16,1.5,right,734.47
2025-11-14T07:38:42.585,178,linkedin,მოგონებები,0.16,0.16,1.5,,
2025-11-14T07:38:45.514,179,linkedin,აგური,0.16,0.16,1.5,left,714.17
2025-11-14T07:38:48.413,180,instagram,რეზიუმე,0.16,0.16,1.5,left,881.09
2025-11-14T07:38:51.310,181,instagram,დასაქმება,0.16,0.16,1.5,left,845.72
2025-11-14T07:38:54.224,182,instagram,მთები,0.16,0.16,1.5,right,1045.82
2025-11-14T07:38:57.138,183,instagram,ინსპირაცია,0.16,0.16,1.5,right,696.77
2025-11-14T07:39:00.053,184,instagram,ნეთვორქინგი,0.16,0.16,1.5,right,1430.61
2025-11-14T07:39:02.967,185,instagram,ინდუსტრია,0.16,0.16,1.5,right,664.51
2025-11-14T07:39:05.863,186,instagram,ნეთვორქინგი,0.16,0.16,1.5,right,795.07
2025-11-14T07:39:08.811,187,linkedin,ბალიში,0.16,0.16,1.5,left,1330.91
2025-11-14T07:39:11.726,188,instagram,რეზიუმე,0.16,0.16,1.5,left,1096.51
2025-11-14T07:39:14.656,189,linkedin,სანთელი,0.16,0.16,1.5,left,897.32
2025-11-14T07:39:17.571,190,linkedin,სამსახური,0.16,0.16,1.5,right,1014.7
2025-11-14T07:39:20.501,191,linkedin,ფოტოები,0.16,0.16,1.5,right,1545.94
2025-11-14T07:39:23.416,192,instagram,გაზიარება,0.16,0.16,1.5,right,614.59
2025-11-14T07:39:26.365,193,linkedin,ლაქტოზა,0.16,0.16,1.5,left,747.59
2025-11-14T07:39:29.261,194,instagram,დერეფანი,0.16,0.16,1.5,left,898.33
2025-11-14T07:39:32.190,195,linkedin,შესაძლებლობა,0.16,0.16,1.5,right,630.61
2025-11-14T07:39:35.106,196,instagram,ბალიში,0.16,0.16,1.5,left,645.99
2025-11-14T07:39:38.036,197,linkedin,პროფესიონალები,0.16,0.16,1.5,right,814.51
2025-11-14T07:39:40.950,198,instagram,ინდუსტრია,0.16,0.16,1.5,left,1360.67
2025-11-14T07:39:43.898,199,linkedin,გართობა,0.16,0.16,1.5,left,1046.53
2025-11-14T07:39:46.829,200,linkedin,ვიოლინო,0.16,0.16,1.5,left,713.97
2025-11-14T07:39:49.742,201,instagram,ნეთვორქინგი,0.16,0.16,1.5,,
2025-11-14T07:39:52.657,202,instagram,სამსახური,0.16,0.16,1.5,left,814.67
2025-11-14T07:39:55.572,203,linkedin,სანთელი,0.16,0.16,1.5,left,614.76
2025-11-14T07:39:58.470,204,instagram,მთები,0.16,0.16,1.5,right,1145.76
2025-11-14T07:40:01.383,205,instagram,კარიერა,0.16,0.16,1.5,left,1297.05
2025-11-14T07:40:04.297,206,linkedin,ინდუსტრია,0.16,0.16,1.5,right,713.89
2025-11-14T07:40:07.210,207,instagram,მთები,0.16,0.16,1.5,right,865.21
2025-11-14T07:40:10.124,208,instagram,პროფესიონალები,0.16,0.16,1.5,left,1279.52
2025-11-14T07:40:13.040,209,linkedin,კარიერა,0.16,0.16,1.5,right,896.86
2025-11-14T07:40:15.954,210,instagram,სელფი,0.16,0.16,1.5,right,780.65
2025-11-14T07:40:18.868,211,instagram,უნარები,0.16,0.16,1.5,right,649.17
2025-11-14T07:40:21.799,212,linkedin,აგური,0.16,0.16,1.5,left,897.86
2025-11-14T07:40:24.713,213,linkedin,გართობა,0.16,0.16,1.5,left,1381.0
2025-11-14T07:40:27.644,214,linkedin,გაზიარება,0.16,0.16,1.5,right,597.7
2025-11-14T07:40:30.541,215,instagram,პროფესიონალები,0.16,0.16,1.5,left,1114.75
2025-11-14T07:40:33.472,216,linkedin,მექსიკა,0.16,0.16,1.5,left,962.84
2025-11-14T07:40:36.386,217,instagram,მიზანი,0.16,0.16,1.5,left,1031.36
2025-11-14T07:40:39.317,218,linkedin,ფოტოები,0.16,0.16,1.5,left,915.25
2025-11-14T07:40:42.231,219,instagram,ინსპირაცია,0.16,0.16,1.5,right,932.22
2025-11-14T07:40:45.145,220,linkedin,სამსახური,0.16,0.16,1.5,right,1081.07
2025-11-14T07:40:48.059,221,linkedin,მოგზაურობა,0.16,0.16,1.5,left,914.86
2025-11-14T07:40:50.989,222,linkedin,ინსპირაცია,0.16,0.16,1.5,right,663.28
2025-11-14T07:40:53.920,223,linkedin,ესთეტიური,0.16,0.16,1.5,left,879.39
2025-11-14T07:40:56.851,224,linkedin,გაზიარება,0.16,0.16,1.5,right,980.02
2025-11-14T07:40:59.781,225,linkedin,მოგზაურობა,0.16,0.16,1.5,left,779.78
2025-11-14T07:41:02.713,226,instagram,კარიერა,0.16,0.16,1.5,left,762.63
2025-11-14T07:41:05.626,227,instagram,რეზიუმე,0.16,0.16,1.5,left,864.42
2025-11-14T07:41:08.540,228,instagram,უნარები,0.16,0.16,1.5,left,1113.46
2025-11-14T07:41:11.455,229,instagram,წიგნი,0.16,0.16,1.5,right,897.24
2025-11-14T07:41:14.369,230,instagram,სამსახური,0.16,0.16,1.5,left,765.13
2025-11-14T07:41:17.316,231,linkedin,სთორი,0.16,0.16,1.5,left,796.07
2025-11-14T07:41:20.247,232,linkedin,მთები,0.16,0.16,1.5,left,712.88
2025-11-14T07:41:23.179,233,linkedin,ინფლუენსერი,0.16,0.16,1.5,,
2025-11-14T07:41:26.109,234,linkedin,სანთელი,0.16,0.16,1.5,,
2025-11-14T07:41:29.007,235,instagram,სთორი,0.16,0.16,1.5,left,1030.21
2025-11-14T07:41:31.919,236,instagram,გართობა,0.16,0.16,1.5,,
2025-11-14T07:41:34.852,237,linkedin,მოგზაურობა,0.16,0.16,1.5,,
2025-11-14T07:41:37.783,238,linkedin,წიგნი,0.16,0.16,1.5,right,1014.24
2025-11-14T07:41:40.696,239,instagram,კარიერა,0.16,0.16,1.5,left,796.18
