timestamp_iso,trial_index,brand,target,prime_time_s,target_time_s,resp_window_s,resp_key,rt_ms_from_target
2025-12-04T06:07:57.337,67,instagram,წიგნი,0.16,0.16,1.5,right,997.91
2025-12-04T06:08:00.282,68,linkedin,ინფლუენსერი,0.16,0.16,1.5,right,914.42
2025-12-04T06:08:03.182,69,instagram,სივი,0.16,0.16,1.5,left,1012.69
2025-12-04T06:08:06.094,70,instagram,სამსახური,0.16,0.16,1.5,left,981.31
2025-12-04T06:08:09.009,71,instagram,სთორი,0.16,0.16,1.5,right,663.63
2025-12-04T06:08:11.941,72,linkedin,ბალიში,0.16,0.16,1.5,left,1279.57
2025-12-04T06:08:14.870,73,linkedin,მექსიკა,0.16,0.16,1.5,left,715.28
2025-12-04T06:08:17.784,74,instagram,რილსები,0.16,0.16,1.5,right,613.4
2025-12-04T06:08:20.715,75,linkedin,სთორი,0.16,0.16,1.5,left,713.84
2025-12-04T06:08:23.629,76,instagram,დერეფანი,0.16,0.16,1.5,left,696.25
2025-12-04T06:08:26.560,77,linkedin,პოსტები,0.16,0.16,1.5,right,679.1
2025-12-04T06:08:29.458,78,instagram,რეკრუტერი,0.16,0.16,1.5,right,862.5
2025-12-04T06:08:32.372,79,instagram,რეკრუტერი,0.16,0.16,1.5,left,882.83
2025-12-04T06:08:35.302,80,linkedin,ფოტოები,0.16,0.16,1.5,left,630.98
2025-12-04T06:08:38.216,81,instagram,ლაიქი,0.16,0.16,1.5,right,797.01
2025-12-04T06:08:41.164,82,linkedin,ეიჩარი,0.16,0.16,1.5,right,830.2
2025-12-04T06:08:44.094,83,linkedin,ინფლუენსერი,0.16,0.16,1.5,left,846.97
2025-12-04T06:08:47.026,84,linkedin,წიგნი,0.16,0.16,1.5,left,845.38
2025-12-04T06:08:49.941,85,instagram,სივი,0.16,0.16,1.5,left,1080.94
2025-12-04T06:08:52.854,86,instagram,ინფლუენსერი,0.16,0.16,1.5,right,864.04
2025-12-04T06:08:55.801,87,linkedin,ვიოლინო,0.16,0.16,1.5,left,693.83
2025-12-04T06:08:58.714,88,instagram,ნეთვორქინგი,0.16,0.16,1.5,left,1278.74
2025-12-04T06:09:01.646,89,linkedin,ჩატი,0.16,0.16,1.5,left,663.59
2025-12-04T06:09:04.560,90,instagram,ინფლუენსერი,0.16,0.16,1.5,right,944.45
2025-12-04T06:09:07.491,91,linkedin,ჩატი,0.16,0.16,1.5,left,912.16
2025-12-04T06:09:10.404,92,instagram,ბალიში,0.16,0.16,1.5,left,912.95
2025-12-04T06:09:13.319,93,instagram,რეკლამა,0.16,0.16,1.5,right,1346.98
2025-12-04T06:09:16.250,94,instagram,ვიდეოები,0.16,0.16,1.5,right,643.74
2025-12-04T06:09:19.181,95,linkedin,სანთელი,0.16,0.16,1.5,left,1129.61
2025-12-04T06:09:22.095,96,instagram,რილსები,0.16,0.16,1.5,right,896.38
2025-12-04T06:09:25.008,97,instagram,ლაიქი,0.16,0.16,1.5,right,681.01
2025-12-04T06:09:27.939,98,linkedin,ვაკანსია,0.16,0.16,1.5,right,730.24
2025-12-04T06:09:30.853,99,instagram,ლურჯი,0.16,0.16,1.5,left,727.86
2025-12-04T06:09:33.769,100,instagram,ვიდეოები,0.16,0.16,1.5,right,597.55
2025-12-04T06:09:36.682,101,instagram,კონტაქტი,0.16,0.16,1.5,right,1047.71
2025-12-04T06:09:39.598,102,linkedin,ლურჯი,0.16,0.16,1.5,right,828.81
2025-12-04T06:09:42.510,103,instagram,მეგობრები,0.16,0.16,1.5,right,848.18
2025-12-04T06:09:45.441,104,linkedin,რეკლამა,0.16,0.16,1.5,right,763.91
2025-12-04T06:09:48.355,105,instagram,პოსტები,0.16,0.16,1.5,right,679.64
2025-12-04T06:09:51.304,106,linkedin,კარიერა,0.16,0.16,1.5,right,629.21
2025-12-04T06:09:54.219,107,instagram,ვიოლინო,0.16,0.16,1.5,right,964.37
2025-12-04T06:09:57.131,108,instagram,სანთელი,0.16,0.16,1.5,right,897.02
2025-12-04T06:10:00.029,109,instagram,წიგნი,0.16,0.16,1.5,left,1381.28
2025-12-04T06:10:02.927,110,instagram,ჩატი,0.16,0.16,1.5,right,630.43
2025-12-04T06:10:05.873,111,linkedin,სანთელი,0.16,0.16,1.5,left,812.13
2025-12-04T06:10:08.772,112,instagram,სელფი,0.16,0.16,1.5,right,614.78
2025-12-04T06:10:11.701,113,linkedin,დერეფანი,0.16,0.16,1.5,left,863.77
2025-12-04T06:10:14.632,114,linkedin,კონტაქტი,0.16,0.16,1.5,right,1063.73
2025-12-04T06:10:17.563,115,linkedin,რეკრუტერი,0.16,0.16,1.5,right,713.28
2025-12-04T06:10:20.494,116,linkedin,ვაკანსია,0.16,0.16,1.5,right,679.91
2025-12-04T06:10:23.425,117,linkedin,ნეთვორქინგი,0.16,0.16,1.5,right,745.8
2025-12-04T06:10:26.323,118,instagram,მთები,0.16,0.16,1.5,right,880.25
2025-12-04T06:10:29.238,119,instagram,მთები,0.16,0.16,1.5,right,782.94
