timestamp_iso,global_trial,block,trial_in_block,stimulus,center_dir,congruent,correct_key,resp_key,correct,rt_ms,stim_time_s,isi_s
2025-10-03T07:10:16.175,60,2,10,>><>>,<,0,lshift,lshift,1,467.23,0.2,1.279
2025-10-03T07:10:17.941,61,2,11,<<<<<,<,1,lshift,lshift,1,384.65,0.2,1.325
2025-10-03T07:10:19.654,62,2,12,<<<<<,<,1,lshift,lshift,1,398.43,0.2,1.284
2025-10-03T07:10:22.585,63,2,13,>>>>>,>,1,rshift,,0,,0.2,1.303
2025-10-03T07:10:25.549,64,2,14,>>>>>,>,1,rshift,,0,,0.2,1.391
2025-10-03T07:10:28.380,65,2,15,>>>>>,>,1,rshift,,0,,0.2,1.217
2025-10-03T07:10:31.061,66,2,16,<<><<,>,0,rshift,,0,,0.2,1.212
2025-10-03T07:10:33.942,67,2,17,<<<<<,<,1,lshift,,0,,0.2,1.339
2025-10-03T07:10:36.789,68,2,18,<<><<,>,0,rshift,,0,,0.2,1.324
2025-10-03T07:10:39.687,69,2,19,<<<<<,<,1,lshift,,0,,0.2,1.265
2025-10-03T07:10:42.635,70,2,20,>><>>,<,0,lshift,,0,,0.2,1.317
2025-10-03T07:10:44.483,71,2,21,<<<<<,<,1,lshift,lshift,1,516.37,0.2,1.395
2025-10-03T07:10:46.331,72,2,22,>>>>>,>,1,rshift,lshift,0,450.11,0.2,1.234
2025-10-03T07:10:48.331,73,2,23,<<><<,>,0,rshift,lshift,0,583.43,0.2,1.223
2025-10-03T07:10:50.294,74,2,24,>><>>,<,0,lshift,lshift,1,547.49,0.2,1.38
2025-10-03T07:10:52.078,75,2,25,<<<<<,<,1,lshift,lshift,1,500.86,0.2,1.333
2025-10-03T07:10:53.909,76,2,26,>><>>,<,0,lshift,lshift,1,567.56,0.2,1.351
2025-10-03T07:10:55.672,77,2,27,<<><<,>,0,rshift,lshift,0,531.81,0.2,1.216
2025-10-03T07:10:57.421,78,2,28,>>>>>,>,1,rshift,lshift,0,400.28,0.2,1.283
2025-10-03T07:10:59.172,79,2,29,>><>>,<,0,lshift,lshift,1,485.18,0.2,1.299
2025-10-03T07:11:00.935,80,2,30,<<<<<,<,1,lshift,lshift,1,516.93,0.2,1.322
2025-10-03T07:11:02.867,81,2,31,>><>>,<,0,lshift,lshift,1,548.0,0.2,1.223
2025-10-03T07:11:04.750,82,2,32,<<><<,>,0,rshift,lshift,0,516.24,0.2,1.378
2025-10-03T07:11:06.547,83,2,33,>>>>>,>,1,rshift,lshift,0,465.65,0.2,1.28
2025-10-03T07:11:08.395,84,2,34,<<><<,>,0,rshift,lshift,0,515.77,0.2,1.296
2025-10-03T07:11:10.394,85,2,35,>>>>>,>,1,rshift,lshift,0,583.09,0.2,1.252
2025-10-03T07:11:12.358,86,2,36,>>>>>,>,1,rshift,lshift,0,599.57,0.2,1.268
2025-10-03T07:11:15.289,87,2,37,<<><<,>,0,rshift,,0,,0.2,1.347
2025-10-03T07:11:18.020,88,2,38,>><>>,<,0,lshift,,0,,0.2,1.208
2025-10-03T07:11:20.835,89,2,39,>>>>>,>,1,rshift,,0,,0.2,1.227
2025-10-03T07:11:23.682,90,2,40,>>>>>,>,1,rshift,,0,,0.2,1.365
2025-10-03T07:11:25.463,91,2,41,<<<<<,<,1,lshift,lshift,1,448.17,0.2,1.306
2025-10-03T07:11:27.278,92,2,42,>>>>>,>,1,rshift,lshift,0,399.5,0.2,1.397
2025-10-03T07:11:28.995,93,2,43,>><>>,<,0,lshift,lshift,1,450.28,0.2,1.274
2025-10-03T07:11:30.792,94,2,44,>><>>,<,0,lshift,lshift,1,449.96,0.2,1.234
2025-10-03T07:11:32.508,95,2,45,>><>>,<,0,lshift,lshift,1,465.69,0.2,1.24
2025-10-03T07:11:34.342,96,2,46,>>>>>,>,1,rshift,lshift,0,450.84,0.2,1.282
2025-10-03T07:11:36.239,97,2,47,>><>>,<,0,lshift,lshift,1,467.51,0.2,1.352
2025-10-03T07:11:38.087,98,2,48,<<><<,>,0,rshift,lshift,0,516.26,0.2,1.202
2025-10-03T07:11:40.019,99,2,49,<<><<,>,0,rshift,lshift,0,517.74,0.2,1.236
2025-10-03T07:11:41.683,100,2,50,<<<<<,<,1,lshift,lshift,1,383.41,0.2,1.276
