timestamp_iso,trial_index,prime,target,condition,prime_time_s,isi_s,target_time_s,resp_window_s,resp_key,correct,rt_ms
2025-10-03T06:21:16.575,154,frown,smile,related,0.2,1.06,0.2,1.55,right,1,513.32
2025-10-03T06:21:19.288,155,long,short,related,0.2,1.0,0.2,1.492,right,1,679.26
2025-10-03T06:21:22.020,156,hat,head,related,0.2,1.079,0.2,1.429,right,1,680.01
2025-10-03T06:21:24.650,157,cup,bean,unrelated,0.2,0.928,0.2,1.472,left,1,881.98
2025-10-03T06:21:27.498,158,candle,down,unrelated,0.2,1.057,0.2,1.558,left,1,930.22
2025-10-03T06:21:30.229,159,fan,enemy,unrelated,0.2,0.934,0.2,1.551,left,1,895.84
2025-10-03T06:21:32.861,160,meat,beef,related,0.2,0.921,0.2,1.473,right,1,648.12
2025-10-03T06:21:35.607,161,sweet,sour,related,0.2,1.089,0.2,1.428,right,1,812.91
2025-10-03T06:21:38.454,162,dim,bright,related,0.2,1.055,0.2,1.554,right,1,549.87
2025-10-03T06:21:41.219,163,lamp,dad,unrelated,0.2,0.95,0.2,1.573,left,1,862.92
2025-10-03T06:21:44.018,164,star,galaxy,related,0.2,1.068,0.2,1.484,right,1,779.82
2025-10-03T06:21:46.916,165,sleep,dream,related,0.2,1.078,0.2,1.581,right,1,682.12
2025-10-03T06:21:49.678,166,hands,feet,related,0.2,0.987,0.2,1.538,right,1,749.78
2025-10-03T06:21:52.510,167,more,less,related,0.2,1.096,0.2,1.507,right,1,564.0
2025-10-03T06:21:55.240,168,clock,desert,unrelated,0.2,0.964,0.2,1.545,left,1,1029.87
2025-10-03T06:21:57.971,169,cloud,die,unrelated,0.2,1.051,0.2,1.444,left,1,781.15
2025-10-03T06:22:00.602,170,her,him,related,0.2,0.986,0.2,1.411,right,1,578.98
2025-10-03T06:22:03.335,171,mold,mold,related,0.2,1.064,0.2,1.437,right,1,713.05
2025-10-03T06:22:06.048,172,chain,hate,unrelated,0.2,0.941,0.2,1.545,left,1,998.21
2025-10-03T06:22:08.778,173,deep,shallow,related,0.2,1.072,0.2,1.421,right,1,846.59
2025-10-03T06:22:11.461,174,heaven,hell,related,0.2,0.945,0.2,1.508,right,1,746.46
2025-10-03T06:22:14.090,175,cart,cart,related,0.2,0.968,0.2,1.426,right,1,928.28
2025-10-03T06:22:16.705,176,horn,empty,unrelated,0.2,0.945,0.2,1.443,left,1,1047.43
2025-10-03T06:22:19.369,177,read,write,related,0.2,0.968,0.2,1.456,right,1,930.85
2025-10-03T06:22:22.102,178,snow,rain,related,0.2,0.902,0.2,1.588,right,1,448.5
2025-10-03T06:22:24.798,179,fail,pass,related,0.2,0.95,0.2,1.499,left,0,915.75
2025-10-03T06:22:27.564,180,fish,hook,related,0.2,1.037,0.2,1.497,right,1,848.85
2025-10-03T06:22:30.376,181,cloud,butter,unrelated,0.2,1.027,0.2,1.553,left,1,913.07
2025-10-03T06:22:33.074,182,beer,wine,related,0.2,0.923,0.2,1.543,right,1,796.48
2025-10-03T06:22:35.788,183,bridge,tree,unrelated,0.2,0.941,0.2,1.542,left,1,898.56
2025-10-03T06:22:38.453,184,lake,pond,related,0.2,0.974,0.2,1.451,right,1,779.53
2025-10-03T06:22:41.051,185,string,guitar,related,0.2,0.921,0.2,1.442,right,1,1045.65
2025-10-03T06:22:43.649,186,cloud,drink,unrelated,0.2,0.92,0.2,1.431,left,1,1061.11
2025-10-03T06:22:46.412,187,home,house,related,0.2,1.058,0.2,1.469,right,1,615.68
2025-10-03T06:22:49.076,188,ship,boat,related,0.2,0.924,0.2,1.5,right,1,631.87
2025-10-03T06:22:51.891,189,leaf,clock,unrelated,0.2,1.025,0.2,1.553,left,1,647.47
2025-10-03T06:22:54.555,190,sick,well,related,0.2,0.988,0.2,1.446,right,1,731.26
2025-10-03T06:22:57.419,191,sit,stand,related,0.2,1.074,0.2,1.562,right,1,696.81
2025-10-03T06:23:00.216,192,brush,paper,unrelated,0.2,1.006,0.2,1.546,left,1,895.97
2025-10-03T06:23:02.780,193,brush,no,unrelated,0.2,0.932,0.2,1.403,left,1,846.48
2025-10-03T06:23:05.463,194,sing,dance,related,0.2,0.946,0.2,1.501,right,1,812.57
2025-10-03T06:23:08.210,195,begin,end,related,0.2,0.994,0.2,1.524,right,1,597.07
2025-10-03T06:23:11.074,196,pencil,night,unrelated,0.2,1.094,0.2,1.541,left,1,781.75
2025-10-03T06:23:13.957,197,dirty,clean,related,0.2,1.094,0.2,1.562,right,1,713.86
2025-10-03T06:23:16.637,198,rug,book,unrelated,0.2,1.015,0.2,1.441,left,1,1247.06
2025-10-03T06:23:19.286,199,fan,dirt,unrelated,0.2,0.985,0.2,1.424,left,1,895.27
2025-10-03T06:23:21.915,200,bell,wash,unrelated,0.2,0.987,0.2,1.412,left,1,913.04
2025-10-03T06:23:24.797,201,roof,kill,unrelated,0.2,1.056,0.2,1.594,left,1,830.37
2025-10-03T06:23:27.610,202,bridge,tea,unrelated,0.2,1.062,0.2,1.518,right,0,763.46
2025-10-03T06:23:30.257,203,chain,shut,unrelated,0.2,0.936,0.2,1.467,left,1,644.89
2025-10-03T06:23:32.887,204,start,stop,related,0.2,0.92,0.2,1.477,right,1,1015.58
