timestamp_iso,trial_index,brand,target,prime_time_s,target_time_s,resp_window_s,resp_key,rt_ms_from_target
2025-12-04T05:39:15.421,67,linkedin,ბალიში,0.16,0.16,1.5,left,1212.4
2025-12-04T05:39:18.335,68,instagram,პოსტები,0.16,0.16,1.5,,
2025-12-04T05:39:21.248,69,instagram,აგური,0.16,0.16,1.5,,
2025-12-04T05:39:24.180,70,linkedin,სთორი,0.16,0.16,1.5,,
2025-12-04T05:39:27.094,71,instagram,ინფლუენსერი,0.16,0.16,1.5,right,880.16
2025-12-04T05:39:30.025,72,linkedin,კონტაქტი,0.16,0.16,1.5,right,1611.46
2025-12-04T05:39:32.955,73,linkedin,პოსტები,0.16,0.16,1.5,left,1464.94
2025-12-04T05:39:35.886,74,linkedin,ვიოლინო,0.16,0.16,1.5,left,1081.45
2025-12-04T05:39:38.801,75,instagram,ვიდეოები,0.16,0.16,1.5,left,894.66
2025-12-04T05:39:41.748,76,linkedin,აგური,0.16,0.16,1.5,right,1362.49
2025-12-04T05:39:44.679,77,linkedin,კარიერა,0.16,0.16,1.5,right,1279.11
2025-12-04T05:39:47.594,78,linkedin,ნეთვორქინგი,0.16,0.16,1.5,,
2025-12-04T05:39:50.491,79,instagram,ეიჩარი,0.16,0.16,1.5,right,913.18
2025-12-04T05:40:29.074,80,linkedin,ფანჯარა,0.16,0.16,1.5,,
2025-12-04T05:40:32.005,81,linkedin,რეკლამა,0.16,0.16,1.5,left,1081.79
2025-12-04T05:40:34.920,82,instagram,წიგნი,0.16,0.16,1.5,left,845.77
2025-12-04T05:40:37.865,83,linkedin,სელფი,0.16,0.16,1.5,right,1328.14
2025-12-04T05:40:40.765,84,instagram,სთორი,0.16,0.16,1.5,right,1029.24
2025-12-04T05:40:43.677,85,instagram,ვიოლინო,0.16,0.16,1.5,left,942.94
2025-12-04T05:40:46.609,86,linkedin,ინფლუენსერი,0.16,0.16,1.5,left,862.47
2025-12-04T05:40:49.538,87,linkedin,კონტაქტი,0.16,0.16,1.5,right,1147.8
2025-12-04T05:40:52.470,88,linkedin,ეიჩარი,0.16,0.16,1.5,right,964.7
2025-12-04T05:40:55.400,89,linkedin,სთორი,0.16,0.16,1.5,left,1163.69
2025-12-04T05:40:58.331,90,linkedin,სამსახური,0.16,0.16,1.5,right,844.63
2025-12-04T05:41:01.247,91,instagram,მთები,0.16,0.16,1.5,right,980.85
2025-12-04T05:41:04.193,92,linkedin,რილსები,0.16,0.16,1.5,left,1213.85
2025-12-04T05:41:07.107,93,instagram,ფანჯარა,0.16,0.16,1.5,right,1113.25
2025-12-04T05:41:10.005,94,instagram,ლაიქი,0.16,0.16,1.5,right,229.86
2025-12-04T05:41:12.935,95,linkedin,სივი,0.16,0.16,1.5,right,347.38
2025-12-04T05:41:15.850,96,instagram,რეკრუტერი,0.16,0.16,1.5,left,329.5
2025-12-04T05:41:18.763,97,instagram,დერეფანი,0.16,0.16,1.5,left,328.5
2025-12-04T05:41:21.677,98,instagram,ფოტოები,0.16,0.16,1.5,,
2025-12-04T05:41:24.593,99,instagram,სამსახური,0.16,0.16,1.5,,
2025-12-04T05:41:27.539,100,linkedin,ლაქტოზა,0.16,0.16,1.5,left,912.89
