timestamp_iso,global_trial,block,trial_in_block,stimulus,center_dir,congruent,correct_key,resp_key,correct,rt_ms,stim_time_s,isi_s
2025-10-03T07:25:54.606,61,2,11,>><>>,<,0,lshift,lshift,1,450.1,0.2,1.242
2025-10-03T07:25:56.386,62,2,12,>>>>>,>,1,slash,slash,1,382.75,0.2,1.346
2025-10-03T07:25:58.185,63,2,13,>>>>>,>,1,slash,slash,1,548.05,0.2,1.314
2025-10-03T07:25:59.900,64,2,14,<<<<<,<,1,lshift,lshift,1,383.27,0.2,1.338
2025-10-03T07:26:01.666,65,2,15,>>>>>,>,1,slash,slash,1,351.26,0.2,1.31
2025-10-03T07:26:03.364,66,2,16,<<<<<,<,1,lshift,lshift,1,364.61,0.2,1.309
2025-10-03T07:26:05.079,67,2,17,>>>>>,>,1,slash,slash,1,332.58,0.2,1.394
2025-10-03T07:26:06.644,68,2,18,>><>>,<,0,lshift,lshift,1,250.42,0.2,1.358
2025-10-03T07:26:08.343,69,2,19,<<><<,>,0,slash,slash,1,432.77,0.2,1.353
2025-10-03T07:26:10.041,70,2,20,<<><<,>,0,slash,slash,1,316.51,0.2,1.251
2025-10-03T07:26:11.790,71,2,21,>><>>,<,0,lshift,slash,0,333.34,0.2,1.349
2025-10-03T07:26:13.722,72,2,22,<<><<,>,0,slash,slash,1,599.18,0.2,1.229
2025-10-03T07:26:15.421,73,2,23,>>>>>,>,1,slash,slash,1,349.78,0.2,1.39
2025-10-03T07:26:17.171,74,2,24,<<><<,>,0,slash,lshift,0,334.82,0.2,1.398
2025-10-03T07:26:18.835,75,2,25,>>>>>,>,1,slash,slash,1,317.13,0.2,1.354
2025-10-03T07:26:20.432,76,2,26,>>>>>,>,1,slash,slash,1,333.51,0.2,1.285
2025-10-03T07:26:22.082,77,2,27,<<><<,>,0,slash,lshift,0,417.05,0.2,1.355
2025-10-03T07:26:23.698,78,2,28,>>>>>,>,1,slash,slash,1,284.54,0.2,1.277
2025-10-03T07:26:25.461,79,2,29,<<<<<,<,1,lshift,lshift,1,365.81,0.2,1.233
2025-10-03T07:26:27.159,80,2,30,>>>>>,>,1,slash,slash,1,349.06,0.2,1.212
2025-10-03T07:26:28.827,81,2,31,<<<<<,<,1,lshift,lshift,1,384.68,0.2,1.248
2025-10-03T07:26:30.491,82,2,32,>><>>,<,0,lshift,slash,0,283.77,0.2,1.212
2025-10-03T07:26:32.223,83,2,33,<<><<,>,0,slash,slash,1,417.24,0.2,1.33
2025-10-03T07:26:33.904,84,2,34,>><>>,<,0,lshift,slash,0,398.59,0.2,1.299
2025-10-03T07:26:35.704,85,2,35,<<><<,>,0,slash,slash,1,468.12,0.2,1.398
2025-10-03T07:26:37.351,86,2,36,<<><<,>,0,slash,lshift,0,283.4,0.2,1.345
2025-10-03T07:26:39.084,87,2,37,<<<<<,<,1,lshift,lshift,1,417.37,0.2,1.247
2025-10-03T07:26:40.647,88,2,38,<<<<<,<,1,lshift,slash,0,316.57,0.2,1.37
2025-10-03T07:26:42.264,89,2,39,<<<<<,<,1,lshift,lshift,1,365.69,0.2,1.348
2025-10-03T07:26:43.980,90,2,40,<<><<,>,0,slash,slash,1,450.57,0.2,1.35
2025-10-03T07:26:45.693,91,2,41,>><>>,<,0,lshift,slash,0,366.61,0.2,1.206
2025-10-03T07:26:47.427,92,2,42,<<<<<,<,1,lshift,lshift,1,417.05,0.2,1.374
2025-10-03T07:26:49.192,93,2,43,>><>>,<,0,lshift,slash,0,383.24,0.2,1.392
2025-10-03T07:26:51.007,94,2,44,>><>>,<,0,lshift,slash,0,416.99,0.2,1.276
2025-10-03T07:26:52.772,95,2,45,<<><<,>,0,slash,slash,1,416.39,0.2,1.381
2025-10-03T07:26:54.419,96,2,46,>>>>>,>,1,slash,slash,1,349.63,0.2,1.235
2025-10-03T07:26:56.169,97,2,47,<<><<,>,0,slash,slash,1,499.49,0.2,1.339
2025-10-03T07:26:57.817,98,2,48,<<<<<,<,1,lshift,lshift,1,399.68,0.2,1.314
2025-10-03T07:26:59.698,99,2,49,<<><<,>,0,slash,slash,1,483.38,0.2,1.363
2025-10-03T07:27:01.331,100,2,50,<<<<<,<,1,lshift,lshift,1,367.41,0.2,1.372
2025-10-03T07:27:30.638,101,3,1,<<<<<,<,1,lshift,lshift,1,433.41,0.2,1.293
2025-10-03T07:27:32.352,102,3,2,<<><<,>,0,slash,slash,1,449.79,0.2,1.383
2025-10-03T07:27:33.969,103,3,3,<<<<<,<,1,lshift,lshift,1,384.0,0.2,1.325
2025-10-03T07:27:35.783,104,3,4,<<><<,>,0,slash,slash,1,450.26,0.2,1.213
2025-10-03T07:27:37.450,105,3,5,>>>>>,>,1,slash,slash,1,334.87,0.2,1.343
2025-10-03T07:27:39.097,106,3,6,<<><<,>,0,slash,slash,1,414.41,0.2,1.233
2025-10-03T07:27:40.946,107,3,7,<<<<<,<,1,lshift,lshift,1,548.45,0.2,1.29
2025-10-03T07:27:42.710,108,3,8,<<<<<,<,1,lshift,lshift,1,348.47,0.2,1.366
2025-10-03T07:27:44.509,109,3,9,<<><<,>,0,slash,slash,1,399.6,0.2,1.363
2025-10-03T07:27:46.108,110,3,10,>><>>,<,0,lshift,slash,0,330.91,0.2,1.378
2025-10-03T07:27:47.823,111,3,11,>>>>>,>,1,slash,slash,1,333.26,0.2,1.293
2025-10-03T07:27:49.438,112,3,12,>>>>>,>,1,slash,slash,1,364.9,0.2,1.231
2025-10-03T07:27:51.136,113,3,13,<<><<,>,0,slash,slash,1,464.93,0.2,1.308
2025-10-03T07:27:52.785,114,3,14,>>>>>,>,1,slash,slash,1,400.16,0.2,1.204
2025-10-03T07:27:54.634,115,3,15,<<><<,>,0,slash,slash,1,581.6,0.2,1.3
2025-10-03T07:27:56.298,116,3,16,<<<<<,<,1,lshift,lshift,1,416.3,0.2,1.248
2025-10-03T07:27:58.098,117,3,17,>>>>>,>,1,slash,slash,1,547.74,0.2,1.264
2025-10-03T07:27:59.979,118,3,18,>>>>>,>,1,slash,slash,1,648.49,0.2,1.206
2025-10-03T07:28:01.694,119,3,19,<<<<<,<,1,lshift,lshift,1,465.02,0.2,1.279
2025-10-03T07:28:03.444,120,3,20,>>>>>,>,1,slash,slash,1,400.12,0.2,1.236
2025-10-03T07:28:05.341,121,3,21,>>>>>,>,1,slash,slash,1,614.35,0.2,1.317
2025-10-03T07:28:07.090,122,3,22,<<<<<,<,1,lshift,lshift,1,467.54,0.2,1.312
2025-10-03T07:28:08.873,123,3,23,>>>>>,>,1,slash,slash,1,368.44,0.2,1.347
2025-10-03T07:28:10.720,124,3,24,<<<<<,<,1,lshift,lshift,1,483.44,0.2,1.268
2025-10-03T07:28:12.703,125,3,25,<<<<<,<,1,lshift,lshift,1,667.73,0.2,1.396
2025-10-03T07:28:14.784,126,3,26,>><>>,<,0,lshift,lshift,1,717.24,0.2,1.221
