timestamp_iso,global_trial,block,trial_in_block,stimulus,center_dir,congruent,correct_key,resp_key,correct,rt_ms,stim_time_s,isi_s
2025-10-23T07:46:11.906,61,2,11,<<<<<,<,1,lshift,lshift,1,367.08,0.2,1.379
2025-10-23T07:46:13.523,62,2,12,<<><<,>,0,slash,slash,1,384.11,0.2,1.258
2025-10-23T07:46:15.071,63,2,13,<<<<<,<,1,lshift,lshift,1,267.1,0.2,1.211
2025-10-23T07:46:16.852,64,2,14,<<<<<,<,1,lshift,lshift,1,365.2,0.2,1.316
2025-10-23T07:46:18.652,65,2,15,>><>>,<,0,lshift,lshift,1,449.57,0.2,1.377
2025-10-23T07:46:20.415,66,2,16,<<<<<,<,1,lshift,lshift,1,365.98,0.2,1.24
2025-10-23T07:46:22.148,67,2,17,<<><<,>,0,slash,slash,1,399.71,0.2,1.289
2025-10-23T07:46:23.663,68,2,18,<<><<,>,0,slash,lshift,0,281.37,0.2,1.297
2025-10-23T07:46:25.444,69,2,19,<<<<<,<,1,lshift,lshift,1,382.31,0.2,1.235
2025-10-23T07:46:27.176,70,2,20,>>>>>,>,1,slash,slash,1,382.57,0.2,1.286
2025-10-23T07:46:28.791,71,2,21,>>>>>,>,1,slash,slash,1,348.82,0.2,1.383
2025-10-23T07:46:30.474,72,2,22,>>>>>,>,1,slash,slash,1,368.08,0.2,1.264
2025-10-23T07:46:32.290,73,2,23,<<><<,>,0,slash,slash,1,400.92,0.2,1.348
2025-10-23T07:46:34.087,74,2,24,>>>>>,>,1,slash,slash,1,399.63,0.2,1.281
2025-10-23T07:46:35.785,75,2,25,>><>>,<,0,lshift,lshift,1,399.65,0.2,1.287
2025-10-23T07:46:37.467,76,2,26,>><>>,<,0,lshift,lshift,1,432.86,0.2,1.217
2025-10-23T07:46:39.066,77,2,27,>>>>>,>,1,slash,slash,1,350.05,0.2,1.288
2025-10-23T07:46:40.832,78,2,28,>><>>,<,0,lshift,lshift,1,400.6,0.2,1.339
2025-10-23T07:46:42.647,79,2,29,<<><<,>,0,slash,slash,1,415.81,0.2,1.354
2025-10-23T07:46:44.278,80,2,30,>>>>>,>,1,slash,slash,1,382.57,0.2,1.325
2025-10-23T07:46:46.110,81,2,31,<<><<,>,0,slash,slash,1,550.2,0.2,1.254
2025-10-23T07:46:47.925,82,2,32,<<><<,>,0,slash,slash,1,399.22,0.2,1.306
2025-10-23T07:46:49.690,83,2,33,>><>>,<,0,lshift,lshift,1,433.12,0.2,1.338
2025-10-23T07:46:51.422,84,2,34,>>>>>,>,1,slash,slash,1,350.58,0.2,1.214
2025-10-23T07:46:53.204,85,2,35,>>>>>,>,1,slash,slash,1,366.99,0.2,1.391
2025-10-23T07:46:54.870,86,2,36,>><>>,<,0,lshift,lshift,1,401.89,0.2,1.289
2025-10-23T07:46:56.518,87,2,37,>>>>>,>,1,slash,slash,1,365.77,0.2,1.211
2025-10-23T07:46:58.265,88,2,38,<<<<<,<,1,lshift,lshift,1,383.36,0.2,1.257
2025-10-23T07:46:59.965,89,2,39,<<><<,>,0,slash,slash,1,432.83,0.2,1.237
2025-10-23T07:47:01.645,90,2,40,>>>>>,>,1,slash,slash,1,348.46,0.2,1.387
2025-10-23T07:47:03.311,91,2,41,<<<<<,<,1,lshift,lshift,1,366.81,0.2,1.384
2025-10-23T07:47:04.927,92,2,42,<<<<<,<,1,lshift,lshift,1,384.91,0.2,1.338
2025-10-23T07:47:06.745,93,2,43,>><>>,<,0,lshift,lshift,1,518.36,0.2,1.296
2025-10-23T07:47:08.423,94,2,44,>><>>,<,0,lshift,lshift,1,398.69,0.2,1.338
2025-10-23T07:47:10.105,95,2,45,>><>>,<,0,lshift,lshift,1,447.91,0.2,1.342
2025-10-23T07:47:12.037,96,2,46,>><>>,<,0,lshift,lshift,1,550.05,0.2,1.273
2025-10-23T07:47:13.805,97,2,47,<<<<<,<,1,lshift,lshift,1,368.78,0.2,1.229
2025-10-23T07:47:15.551,98,2,48,>><>>,<,0,lshift,lshift,1,450.19,0.2,1.388
2025-10-23T07:47:17.166,99,2,49,>>>>>,>,1,slash,slash,1,382.3,0.2,1.259
2025-10-23T07:47:18.899,100,2,50,<<><<,>,0,slash,slash,1,466.76,0.2,1.284
2025-10-23T07:47:26.375,101,3,1,<<<<<,<,1,lshift,lshift,1,364.83,0.2,1.316
2025-10-23T07:47:28.139,102,3,2,<<<<<,<,1,lshift,lshift,1,383.58,0.2,1.258
2025-10-23T07:47:29.874,103,3,3,<<><<,>,0,slash,slash,1,401.83,0.2,1.34
2025-10-23T07:47:31.553,104,3,4,<<><<,>,0,slash,lshift,0,332.67,0.2,1.217
2025-10-23T07:47:33.318,105,3,5,<<><<,>,0,slash,slash,1,433.41,0.2,1.343
2025-10-23T07:47:35.034,106,3,6,<<<<<,<,1,lshift,lshift,1,383.47,0.2,1.313
2025-10-23T07:47:36.800,107,3,7,>><>>,<,0,lshift,lshift,1,451.13,0.2,1.263
2025-10-23T07:47:38.546,108,3,8,<<<<<,<,1,lshift,lshift,1,348.09,0.2,1.352
2025-10-23T07:47:40.247,109,3,9,>><>>,<,0,lshift,lshift,1,451.06,0.2,1.25
2025-10-23T07:47:41.945,110,3,10,>><>>,<,0,lshift,lshift,1,367.9,0.2,1.317
2025-10-23T07:47:43.679,111,3,11,<<><<,>,0,slash,slash,1,434.46,0.2,1.256
2025-10-23T07:47:45.425,112,3,12,>><>>,<,0,lshift,lshift,1,416.53,0.2,1.368
2025-10-23T07:47:47.190,113,3,13,<<<<<,<,1,lshift,lshift,1,349.66,0.2,1.2
2025-10-23T07:47:48.956,114,3,14,>><>>,<,0,lshift,lshift,1,398.14,0.2,1.314
2025-10-23T07:47:50.603,115,3,15,>>>>>,>,1,slash,slash,1,366.44,0.2,1.266
2025-10-23T07:47:52.386,116,3,16,>><>>,<,0,lshift,lshift,1,384.46,0.2,1.371
2025-10-23T07:47:54.219,117,3,17,<<><<,>,0,slash,slash,1,433.14,0.2,1.216
2025-10-23T07:47:55.867,118,3,18,>><>>,<,0,lshift,lshift,1,416.11,0.2,1.386
2025-10-23T07:47:57.598,119,3,19,<<<<<,<,1,lshift,lshift,1,367.62,0.2,1.219
2025-10-23T07:47:59.329,120,3,20,<<><<,>,0,slash,slash,1,415.18,0.2,1.338
2025-10-23T07:48:00.960,121,3,21,<<<<<,<,1,lshift,lshift,1,333.16,0.2,1.362
2025-10-23T07:48:02.576,122,3,22,<<<<<,<,1,lshift,lshift,1,348.42,0.2,1.245
2025-10-23T07:48:04.191,123,3,23,<<><<,>,0,slash,lshift,0,365.26,0.2,1.328
2025-10-23T07:48:05.957,124,3,24,>><>>,<,0,lshift,lshift,1,415.84,0.2,1.375
2025-10-23T07:48:07.639,125,3,25,>>>>>,>,1,slash,slash,1,382.12,0.2,1.332
2025-10-23T07:48:09.337,126,3,26,<<<<<,<,1,lshift,lshift,1,348.1,0.2,1.346
2025-10-23T07:48:11.053,127,3,27,>>>>>,>,1,slash,slash,1,317.16,0.2,1.381
2025-10-23T07:48:12.818,128,3,28,<<><<,>,0,slash,slash,1,433.47,0.2,1.246
2025-10-23T07:48:14.599,129,3,29,>>>>>,>,1,slash,slash,1,399.59,0.2,1.288
2025-10-23T07:48:16.347,130,3,30,>>>>>,>,1,slash,slash,1,349.85,0.2,1.243
2025-10-23T07:48:17.929,131,3,31,<<<<<,<,1,lshift,lshift,1,349.86,0.2,1.239
2025-10-23T07:48:19.645,132,3,32,>>>>>,>,1,slash,slash,1,350.38,0.2,1.262
2025-10-23T07:48:21.377,133,3,33,<<><<,>,0,slash,slash,1,400.93,0.2,1.202
2025-10-23T07:48:23.142,134,3,34,>><>>,<,0,lshift,lshift,1,400.11,0.2,1.389
2025-10-23T07:48:24.874,135,3,35,>>>>>,>,1,slash,slash,1,317.28,0.2,1.278
2025-10-23T07:48:26.572,136,3,36,>>>>>,>,1,slash,slash,1,366.06,0.2,1.305
2025-10-23T07:48:28.171,137,3,37,>>>>>,>,1,slash,slash,1,349.15,0.2,1.201
2025-10-23T07:48:30.019,138,3,38,<<><<,>,0,slash,slash,1,433.54,0.2,1.26
2025-10-23T07:48:31.751,139,3,39,>>>>>,>,1,slash,slash,1,316.2,0.2,1.334
2025-10-23T07:48:33.500,140,3,40,>>>>>,>,1,slash,slash,1,351.36,0.2,1.371
2025-10-23T07:48:35.348,141,3,41,>><>>,<,0,lshift,lshift,1,433.23,0.2,1.386
2025-10-23T07:48:36.979,142,3,42,>>>>>,>,1,slash,slash,1,316.03,0.2,1.274
2025-10-23T07:48:38.647,143,3,43,>><>>,<,0,lshift,lshift,1,418.45,0.2,1.232
2025-10-23T07:48:40.310,144,3,44,<<><<,>,0,slash,slash,1,398.86,0.2,1.383
2025-10-23T07:48:41.892,145,3,45,>>>>>,>,1,slash,slash,1,333.71,0.2,1.367
2025-10-23T07:48:43.606,146,3,46,<<<<<,<,1,lshift,lshift,1,366.22,0.2,1.327
2025-10-23T07:48:45.289,147,3,47,<<><<,>,0,slash,slash,1,381.43,0.2,1.376
2025-10-23T07:48:46.905,148,3,48,<<<<<,<,1,lshift,lshift,1,367.26,0.2,1.213
2025-10-23T07:48:48.620,149,3,49,>><>>,<,0,lshift,slash,0,316.84,0.2,1.383
2025-10-23T07:48:50.417,150,3,50,<<><<,>,0,slash,slash,1,414.99,0.2,1.227
2025-10-23T07:48:56.880,151,4,1,<<<<<,<,1,lshift,lshift,1,432.12,0.2,1.288
2025-10-23T07:48:58.544,152,4,2,<<><<,>,0,slash,slash,1,416.02,0.2,1.215
2025-10-23T07:49:00.177,153,4,3,<<<<<,<,1,lshift,lshift,1,332.82,0.2,1.255
2025-10-23T07:49:01.892,154,4,4,<<><<,>,0,slash,lshift,0,399.69,0.2,1.2
2025-10-23T07:49:03.491,155,4,5,>>>>>,>,1,slash,slash,1,367.69,0.2,1.381
2025-10-23T07:49:05.172,156,4,6,>>>>>,>,1,slash,slash,1,350.75,0.2,1.39
2025-10-23T07:49:06.754,157,4,7,<<><<,>,0,slash,lshift,0,348.22,0.2,1.237
2025-10-23T07:49:08.519,158,4,8,>>>>>,>,1,slash,slash,1,398.66,0.2,1.376
2025-10-23T07:49:10.217,159,4,9,>><>>,<,0,lshift,lshift,1,466.56,0.2,1.307
2025-10-23T07:49:11.950,160,4,10,>><>>,<,0,lshift,slash,0,317.01,0.2,1.235
2025-10-23T07:49:13.764,161,4,11,>><>>,<,0,lshift,lshift,1,498.9,0.2,1.216
